date,team,priority,request_count
2023-06-07,KYC,High,18
2023-06-07,Payments,Low,19
2023-06-07,Payments,High,69
2023-06-07,Sanctions,Low,1
2023-06-07,Sanctions,High,41
2023-06-08,KYC,Low,167
2023-06-08,KYC,High,19
2023-06-08,Payments,Low,12
2023-06-08,Payments,High,72
2023-06-08,Sanctions,Low,0
2023-06-08,Sanctions,High,31
2023-06-09,KYC,Low,166
2023-06-09,KYC,High,17
2023-06-09,Payments,Low,36
2023-06-09,Payments,High,138
2023-06-09,Sanctions,Low,0
2023-06-09,Sanctions,High,41
2023-06-10,KYC,Low,155
2023-06-10,KYC,High,12
2023-06-10,Payments,Low,22
2023-06-10,Payments,High,81
2023-06-10,Sanctions,Low,2
2023-06-10,Sanctions,High,41
2023-06-11,KYC,Low,152
2023-06-11,KYC,High,14
2023-06-11,Payments,Low,25
2023-06-11,Payments,High,67
2023-06-11,Sanctions,Low,0
2023-06-11,Sanctions,High,50
2023-06-12,KYC,Low,174
2023-06-12,KYC,High,17
2023-06-12,Payments,Low,26
2023-06-12,Payments,High,66
2023-06-12,Sanctions,Low,0
2023-06-12,Sanctions,High,24
2023-06-13,KYC,Low,170
2023-06-13,KYC,High,21
2023-06-13,Payments,Low,25
2023-06-13,Payments,High,80
2023-06-13,Sanctions,Low,0
2023-06-13,Sanctions,High,25
2023-06-14,KYC,Low,156
2023-06-14,KYC,High,15
2023-06-14,Payments,Low,24
2023-06-14,Payments,High,70
2023-06-14,Sanctions,Low,0
2023-06-14,Sanctions,High,30
2023-06-15,KYC,Low,174
2023-06-15,KYC,High,20
2023-06-15,Payments,Low,19
2023-06-15,Payments,High,84
2023-06-15,Sanctions,Low,0
2023-06-15,Sanctions,High,19
2023-06-16,KYC,Low,153
2023-06-16,KYC,High,13
2023-06-16,Payments,Low,42
2023-06-16,Payments,High,128
2023-06-16,Sanctions,Low,0
2023-06-16,Sanctions,High,38
2023-06-17,KYC,Low,158
2023-06-17,KYC,High,13
2023-06-17,Payments,Low,28
2023-06-17,Payments,High,58
2023-06-17,Sanctions,Low,0
2023-06-17,Sanctions,High,28
2023-06-18,KYC,Low,142
2023-06-18,KYC,High,13
2023-06-18,Payments,Low,31
2023-06-18,Payments,High,72
2023-06-18,Sanctions,Low,0
2023-06-18,Sanctions,High,36
2023-06-19,KYC,Low,170
2023-06-19,KYC,High,13
2023-06-19,Payments,Low,19
2023-06-19,Payments,High,76
2023-06-19,Sanctions,Low,1
2023-06-19,Sanctions,High,27
2023-06-20,KYC,Low,157
2023-06-20,KYC,High,18
2023-06-20,Payments,Low,17
2023-06-20,Payments,High,68
2023-06-20,Sanctions,Low,1
2023-06-20,Sanctions,High,29
2023-06-21,KYC,Low,176
2023-06-21,KYC,High,21
2023-06-21,Payments,Low,31
2023-06-21,Payments,High,80
2023-06-21,Sanctions,Low,0
2023-06-21,Sanctions,High,29
2023-06-22,KYC,Low,157
2023-06-22,KYC,High,27
2023-06-22,Payments,Low,19
2023-06-22,Payments,High,80
2023-06-22,Sanctions,Low,0
2023-06-22,Sanctions,High,22
2023-06-23,KYC,Low,162
2023-06-23,KYC,High,19
2023-06-23,Payments,Low,36
2023-06-23,Payments,High,142
2023-06-23,Sanctions,Low,1
2023-06-23,Sanctions,High,25
2023-06-24,KYC,Low,127
2023-06-24,KYC,High,10
2023-06-24,Payments,Low,20
2023-06-24,Payments,High,72
2023-06-24,Sanctions,Low,0
2023-06-24,Sanctions,High,32
2023-06-25,KYC,Low,168
2023-06-25,KYC,High,14
2023-06-25,Payments,Low,17
2023-06-25,Payments,High,56
2023-06-25,Sanctions,Low,4
2023-06-25,Sanctions,High,28
2023-06-26,KYC,Low,168
2023-06-26,KYC,High,16
2023-06-26,Payments,Low,28
2023-06-26,Payments,High,69
2023-06-26,Sanctions,Low,0
2023-06-26,Sanctions,High,40
2023-06-27,KYC,Low,151
2023-06-27,KYC,High,10
2023-06-27,Payments,Low,20
2023-06-27,Payments,High,88
2023-06-27,Sanctions,Low,1
2023-06-27,Sanctions,High,37
2023-06-28,KYC,Low,183
2023-06-28,KYC,High,18
2023-06-28,Payments,Low,23
2023-06-28,Payments,High,68
2023-06-28,Sanctions,Low,1
2023-06-28,Sanctions,High,23
2023-06-29,KYC,Low,169
2023-06-29,KYC,High,18
2023-06-29,Payments,Low,22
2023-06-29,Payments,High,84
2023-06-29,Sanctions,Low,3
2023-06-29,Sanctions,High,36
2023-06-30,KYC,Low,127
2023-06-30,KYC,High,22
2023-06-30,Payments,Low,69
2023-06-30,Payments,High,222
2023-06-30,Sanctions,Low,0
2023-06-30,Sanctions,High,31
2023-07-01,KYC,Low,147
2023-07-01,KYC,High,10
2023-07-01,Payments,Low,23
2023-07-01,Payments,High,81
2023-07-01,Sanctions,Low,0
2023-07-01,Sanctions,High,29
2023-07-02,KYC,Low,137
2023-07-02,KYC,High,13
2023-07-02,Payments,Low,8
2023-07-02,Payments,High,64
2023-07-02,Sanctions,Low,0
2023-07-02,Sanctions,High,27
2023-07-03,KYC,Low,176
2023-07-03,KYC,High,24
2023-07-03,Payments,Low,12
2023-07-03,Payments,High,86
2023-07-03,Sanctions,Low,0
2023-07-03,Sanctions,High,33
2023-07-04,KYC,Low,186
2023-07-04,KYC,High,26
2023-07-04,Payments,Low,21
2023-07-04,Payments,High,78
2023-07-04,Sanctions,Low,2
2023-07-04,Sanctions,High,108
2023-07-05,KYC,Low,178
2023-07-05,KYC,High,15
2023-07-05,Payments,Low,18
2023-07-05,Payments,High,88
2023-07-05,Sanctions,Low,0
2023-07-05,Sanctions,High,20
2023-07-06,KYC,Low,144
2023-07-06,KYC,High,20
2023-07-06,Payments,Low,20
2023-07-06,Payments,High,70
2023-07-06,Sanctions,Low,1
2023-07-06,Sanctions,High,36
2023-07-07,KYC,Low,143
2023-07-07,KYC,High,15
2023-07-07,Payments,Low,47
2023-07-07,Payments,High,133
2023-07-07,Sanctions,Low,0
2023-07-07,Sanctions,High,36
2023-07-08,KYC,Low,147
2023-07-08,KYC,High,17
2023-07-08,Payments,Low,23
2023-07-08,Payments,High,67
2023-07-08,Sanctions,Low,1
2023-07-08,Sanctions,High,29
2023-07-09,KYC,Low,128
2023-07-09,KYC,High,22
2023-07-09,Payments,Low,18
2023-07-09,Payments,High,76
2023-07-09,Sanctions,Low,0
2023-07-09,Sanctions,High,33
2023-07-10,KYC,Low,174
2023-07-10,KYC,High,23
2023-07-10,Payments,Low,14
2023-07-10,Payments,High,79
2023-07-10,Sanctions,Low,2
2023-07-10,Sanctions,High,100
2023-07-11,KYC,Low,171
2023-07-11,KYC,High,15
2023-07-11,Payments,Low,23
2023-07-11,Payments,High,79
2023-07-11,Sanctions,Low,1
2023-07-11,Sanctions,High,30
2023-07-12,KYC,Low,212
2023-07-12,KYC,High,20
2023-07-12,Payments,Low,24
2023-07-12,Payments,High,79
2023-07-12,Sanctions,Low,0
2023-07-12,Sanctions,High,37
2023-07-13,KYC,Low,163
2023-07-13,KYC,High,16
2023-07-13,Payments,Low,18
2023-07-13,Payments,High,72
2023-07-13,Sanctions,Low,0
2023-07-13,Sanctions,High,29
2023-07-14,KYC,Low,161
2023-07-14,KYC,High,12
2023-07-14,Payments,Low,34
2023-07-14,Payments,High,132
2023-07-14,Sanctions,Low,0
2023-07-14,Sanctions,High,32
2023-07-15,KYC,Low,130
2023-07-15,KYC,High,12
2023-07-15,Payments,Low,28
2023-07-15,Payments,High,83
2023-07-15,Sanctions,Low,1
2023-07-15,Sanctions,High,38
2023-07-16,KYC,Low,144
2023-07-16,KYC,High,16
2023-07-16,Payments,Low,23
2023-07-16,Payments,High,73
2023-07-16,Sanctions,Low,0
2023-07-16,Sanctions,High,32
2023-07-17,KYC,Low,161
2023-07-17,KYC,High,10
2023-07-17,Payments,Low,30
2023-07-17,Payments,High,98
2023-07-17,Sanctions,Low,5
2023-07-17,Sanctions,High,254
2023-07-18,KYC,Low,158
2023-07-18,KYC,High,29
2023-07-18,Payments,Low,28
2023-07-18,Payments,High,91
2023-07-18,Sanctions,Low,0
2023-07-18,Sanctions,High,35
2023-07-19,KYC,Low,154
2023-07-19,KYC,High,27
2023-07-19,Payments,Low,24
2023-07-19,Payments,High,75
2023-07-19,Sanctions,Low,1
2023-07-19,Sanctions,High,31
2023-07-20,KYC,Low,168
2023-07-20,KYC,High,16
2023-07-20,Payments,Low,18
2023-07-20,Payments,High,68
2023-07-20,Sanctions,Low,1
2023-07-20,Sanctions,High,184
2023-07-21,KYC,Low,168
2023-07-21,KYC,High,13
2023-07-21,Payments,Low,43
2023-07-21,Payments,High,112
2023-07-21,Sanctions,Low,1
2023-07-21,Sanctions,High,21
2023-07-22,KYC,Low,148
2023-07-22,KYC,High,22
2023-07-22,Payments,Low,18
2023-07-22,Payments,High,67
2023-07-22,Sanctions,Low,1
2023-07-22,Sanctions,High,36
2023-07-23,KYC,Low,137
2023-07-23,KYC,High,15
2023-07-23,Payments,Low,16
2023-07-23,Payments,High,78
2023-07-23,Sanctions,Low,1
2023-07-23,Sanctions,High,27
2023-07-24,KYC,Low,144
2023-07-24,KYC,High,16
2023-07-24,Payments,Low,16
2023-07-24,Payments,High,79
2023-07-24,Sanctions,Low,1
2023-07-24,Sanctions,High,35
2023-07-25,KYC,Low,170
2023-07-25,KYC,High,20
2023-07-25,Payments,Low,18
2023-07-25,Payments,High,77
2023-07-25,Sanctions,Low,0
2023-07-25,Sanctions,High,35
2023-07-26,KYC,Low,179
2023-07-26,KYC,High,21
2023-07-26,Payments,Low,26
2023-07-26,Payments,High,86
2023-07-26,Sanctions,Low,0
2023-07-26,Sanctions,High,35
2023-07-27,KYC,Low,153
2023-07-27,KYC,High,13
2023-07-27,Payments,Low,21
2023-07-27,Payments,High,74
2023-07-27,Sanctions,Low,1
2023-07-27,Sanctions,High,31
2023-07-28,KYC,Low,150
2023-07-28,KYC,High,15
2023-07-28,Payments,Low,37
2023-07-28,Payments,High,157
2023-07-28,Sanctions,Low,1
2023-07-28,Sanctions,High,26
2023-07-29,KYC,Low,135
2023-07-29,KYC,High,21
2023-07-29,Payments,Low,18
2023-07-29,Payments,High,61
2023-07-29,Sanctions,Low,0
2023-07-29,Sanctions,High,35
2023-07-30,KYC,Low,152
2023-07-30,KYC,High,14
2023-07-30,Payments,Low,25
2023-07-30,Payments,High,54
2023-07-30,Sanctions,Low,1
2023-07-30,Sanctions,High,29
2023-07-31,KYC,Low,164
2023-07-31,KYC,High,21
2023-07-31,Payments,Low,34
2023-07-31,Payments,High,142
2023-07-31,Sanctions,Low,0
2023-07-31,Sanctions,High,30
2023-08-01,KYC,Low,191
2023-08-01,KYC,High,24
2023-08-01,Payments,Low,30
2023-08-01,Payments,High,93
2023-08-01,Sanctions,Low,1
2023-08-01,Sanctions,High,47
2023-08-02,KYC,Low,166
2023-08-02,KYC,High,23
2023-08-02,Payments,Low,22
2023-08-02,Payments,High,86
2023-08-02,Sanctions,Low,1
2023-08-02,Sanctions,High,34
2023-08-03,KYC,Low,150
2023-08-03,KYC,High,17
2023-08-03,Payments,Low,17
2023-08-03,Payments,High,82
2023-08-03,Sanctions,Low,0
2023-08-03,Sanctions,High,26
2023-08-04,KYC,Low,151
2023-08-04,KYC,High,19
2023-08-04,Payments,Low,34
2023-08-04,Payments,High,167
2023-08-04,Sanctions,Low,3
2023-08-04,Sanctions,High,202
2023-08-05,KYC,Low,150
2023-08-05,KYC,High,12
2023-08-05,Payments,Low,22
2023-08-05,Payments,High,64
2023-08-05,Sanctions,Low,0
2023-08-05,Sanctions,High,22
2023-08-06,KYC,Low,135
2023-08-06,KYC,High,15
2023-08-06,Payments,Low,22
2023-08-06,Payments,High,60
2023-08-06,Sanctions,Low,0
2023-08-06,Sanctions,High,25
2023-08-07,KYC,Low,164
2023-08-07,KYC,High,20
2023-08-07,Payments,Low,14
2023-08-07,Payments,High,71
2023-08-07,Sanctions,Low,2
2023-08-07,Sanctions,High,29
2023-08-08,KYC,Low,164
2023-08-08,KYC,High,18
2023-08-08,Payments,Low,22
2023-08-08,Payments,High,74
2023-08-08,Sanctions,Low,2
2023-08-08,Sanctions,High,23
2023-08-09,KYC,Low,177
2023-08-09,KYC,High,21
2023-08-09,Payments,Low,24
2023-08-09,Payments,High,77
2023-08-09,Sanctions,Low,0
2023-08-09,Sanctions,High,36
2023-08-10,KYC,Low,151
2023-08-10,KYC,High,22
2023-08-10,Payments,Low,22
2023-08-10,Payments,High,77
2023-08-10,Sanctions,Low,0
2023-08-10,Sanctions,High,34
2023-08-11,KYC,Low,164
2023-08-11,KYC,High,17
2023-08-11,Payments,Low,40
2023-08-11,Payments,High,151
2023-08-11,Sanctions,Low,1
2023-08-11,Sanctions,High,25
2023-08-12,KYC,Low,154
2023-08-12,KYC,High,16
2023-08-12,Payments,Low,24
2023-08-12,Payments,High,83
2023-08-12,Sanctions,Low,0
2023-08-12,Sanctions,High,35
2023-08-13,KYC,Low,144
2023-08-13,KYC,High,14
2023-08-13,Payments,Low,25
2023-08-13,Payments,High,77
2023-08-13,Sanctions,Low,0
2023-08-13,Sanctions,High,40
2023-08-14,KYC,Low,160
2023-08-14,KYC,High,20
2023-08-14,Payments,Low,22
2023-08-14,Payments,High,66
2023-08-14,Sanctions,Low,0
2023-08-14,Sanctions,High,30
2023-08-15,KYC,Low,159
2023-08-15,KYC,High,21
2023-08-15,Payments,Low,27
2023-08-15,Payments,High,72
2023-08-15,Sanctions,Low,0
2023-08-15,Sanctions,High,36
2023-08-16,KYC,Low,182
2023-08-16,KYC,High,15
2023-08-16,Payments,Low,17
2023-08-16,Payments,High,79
2023-08-16,Sanctions,Low,2
2023-08-16,Sanctions,High,25
2023-08-17,KYC,Low,154
2023-08-17,KYC,High,24
2023-08-17,Payments,Low,16
2023-08-17,Payments,High,78
2023-08-17,Sanctions,Low,2
2023-08-17,Sanctions,High,23
2023-08-18,KYC,Low,148
2023-08-18,KYC,High,21
2023-08-18,Payments,Low,35
2023-08-18,Payments,High,142
2023-08-18,Sanctions,Low,0
2023-08-18,Sanctions,High,28
2023-08-19,KYC,Low,128
2023-08-19,KYC,High,12
2023-08-19,Payments,Low,17
2023-08-19,Payments,High,63
2023-08-19,Sanctions,Low,0
2023-08-19,Sanctions,High,41
2023-08-20,KYC,Low,160
2023-08-20,KYC,High,16
2023-08-20,Payments,Low,26
2023-08-20,Payments,High,86
2023-08-20,Sanctions,Low,1
2023-08-20,Sanctions,High,44
2023-08-21,KYC,Low,146
2023-08-21,KYC,High,23
2023-08-21,Payments,Low,20
2023-08-21,Payments,High,81
2023-08-21,Sanctions,Low,2
2023-08-21,Sanctions,High,34
2023-08-22,KYC,Low,182
2023-08-22,KYC,High,20
2023-08-22,Payments,Low,18
2023-08-22,Payments,High,56
2023-08-22,Sanctions,Low,3
2023-08-22,Sanctions,High,36
2023-08-23,KYC,Low,163
2023-08-23,KYC,High,22
2023-08-23,Payments,Low,33
2023-08-23,Payments,High,91
2023-08-23,Sanctions,Low,1
2023-08-23,Sanctions,High,38
2023-08-24,KYC,Low,167
2023-08-24,KYC,High,23
2023-08-24,Payments,Low,17
2023-08-24,Payments,High,68
2023-08-24,Sanctions,Low,1
2023-08-24,Sanctions,High,31
2023-08-25,KYC,Low,160
2023-08-25,KYC,High,15
2023-08-25,Payments,Low,41
2023-08-25,Payments,High,147
2023-08-25,Sanctions,Low,2
2023-08-25,Sanctions,High,155
2023-08-26,KYC,Low,145
2023-08-26,KYC,High,11
2023-08-26,Payments,Low,15
2023-08-26,Payments,High,58
2023-08-26,Sanctions,Low,0
2023-08-26,Sanctions,High,15
2023-08-27,KYC,Low,177
2023-08-27,KYC,High,18
2023-08-27,Payments,Low,24
2023-08-27,Payments,High,58
2023-08-27,Sanctions,Low,1
2023-08-27,Sanctions,High,33
2023-08-28,KYC,Low,177
2023-08-28,KYC,High,19
2023-08-28,Payments,Low,22
2023-08-28,Payments,High,58
2023-08-28,Sanctions,Low,1
2023-08-28,Sanctions,High,21
2023-08-29,KYC,Low,182
2023-08-29,KYC,High,24
2023-08-29,Payments,Low,30
2023-08-29,Payments,High,80
2023-08-29,Sanctions,Low,0
2023-08-29,Sanctions,High,34
2023-08-30,KYC,Low,180
2023-08-30,KYC,High,18
2023-08-30,Payments,Low,19
2023-08-30,Payments,High,81
2023-08-30,Sanctions,Low,0
2023-08-30,Sanctions,High,39
2023-08-31,KYC,Low,186
2023-08-31,KYC,High,15
2023-08-31,Payments,Low,44
2023-08-31,Payments,High,107
2023-08-31,Sanctions,Low,0
2023-08-31,Sanctions,High,34
2023-09-01,KYC,Low,143
2023-09-01,KYC,High,16
2023-09-01,Payments,Low,36
2023-09-01,Payments,High,154
2023-09-01,Sanctions,Low,3
2023-09-01,Sanctions,High,34
2023-09-02,KYC,Low,158
2023-09-02,KYC,High,17
2023-09-02,Payments,Low,23
2023-09-02,Payments,High,65
2023-09-02,Sanctions,Low,0
2023-09-02,Sanctions,High,29
2023-09-03,KYC,Low,145
2023-09-03,KYC,High,11
2023-09-03,Payments,Low,23
2023-09-03,Payments,High,90
2023-09-03,Sanctions,Low,1
2023-09-03,Sanctions,High,35
2023-09-04,KYC,Low,155
2023-09-04,KYC,High,27
2023-09-04,Payments,Low,24
2023-09-04,Payments,High,86
2023-09-04,Sanctions,Low,0
2023-09-04,Sanctions,High,37
2023-09-05,KYC,Low,200
2023-09-05,KYC,High,21
2023-09-05,Payments,Low,22
2023-09-05,Payments,High,83
2023-09-05,Sanctions,Low,0
2023-09-05,Sanctions,High,31
2023-09-06,KYC,Low,192
2023-09-06,KYC,High,22
2023-09-06,Payments,Low,17
2023-09-06,Payments,High,88
2023-09-06,Sanctions,Low,1
2023-09-06,Sanctions,High,33
2023-09-07,KYC,Low,146
2023-09-07,KYC,High,20
2023-09-07,Payments,Low,28
2023-09-07,Payments,High,88
2023-09-07,Sanctions,Low,0
2023-09-07,Sanctions,High,27
2023-09-08,KYC,Low,148
2023-09-08,KYC,High,17
2023-09-08,Payments,Low,38
2023-09-08,Payments,High,159
2023-09-08,Sanctions,Low,1
2023-09-08,Sanctions,High,34
2023-09-09,KYC,Low,145
2023-09-09,KYC,High,21
2023-09-09,Payments,Low,19
2023-09-09,Payments,High,63
2023-09-09,Sanctions,Low,1
2023-09-09,Sanctions,High,26
2023-09-10,KYC,Low,152
2023-09-10,KYC,High,14
2023-09-10,Payments,Low,17
2023-09-10,Payments,High,88
2023-09-10,Sanctions,Low,0
2023-09-10,Sanctions,High,22
2023-09-11,KYC,Low,167
2023-09-11,KYC,High,22
2023-09-11,Payments,Low,24
2023-09-11,Payments,High,83
2023-09-11,Sanctions,Low,2
2023-09-11,Sanctions,High,39
2023-09-12,KYC,Low,187
2023-09-12,KYC,High,22
2023-09-12,Payments,Low,21
2023-09-12,Payments,High,63
2023-09-12,Sanctions,Low,2
2023-09-12,Sanctions,High,37
2023-09-13,KYC,Low,157
2023-09-13,KYC,High,22
2023-09-13,Payments,Low,19
2023-09-13,Payments,High,84
2023-09-13,Sanctions,Low,1
2023-09-13,Sanctions,High,36
2023-09-14,KYC,Low,141
2023-09-14,KYC,High,14
2023-09-14,Payments,Low,22
2023-09-14,Payments,High,74
2023-09-14,Sanctions,Low,1
2023-09-14,Sanctions,High,28
2023-09-15,KYC,Low,137
2023-09-15,KYC,High,13
2023-09-15,Payments,Low,34
2023-09-15,Payments,High,160
2023-09-15,Sanctions,Low,0
2023-09-15,Sanctions,High,25
2023-09-16,KYC,Low,147
2023-09-16,KYC,High,20
2023-09-16,Payments,Low,23
2023-09-16,Payments,High,93
2023-09-16,Sanctions,Low,0
2023-09-16,Sanctions,High,26
2023-09-17,KYC,Low,159
2023-09-17,KYC,High,9
2023-09-17,Payments,Low,31
2023-09-17,Payments,High,69
2023-09-17,Sanctions,Low,0
2023-09-17,Sanctions,High,22
2023-09-18,KYC,Low,151
2023-09-18,KYC,High,12
2023-09-18,Payments,Low,16
2023-09-18,Payments,High,70
2023-09-18,Sanctions,Low,0
2023-09-18,Sanctions,High,32
2023-09-19,KYC,Low,162
2023-09-19,KYC,High,14
2023-09-19,Payments,Low,30
2023-09-19,Payments,High,83
2023-09-19,Sanctions,Low,0
2023-09-19,Sanctions,High,36
2023-09-20,KYC,Low,188
2023-09-20,KYC,High,23
2023-09-20,Payments,Low,29
2023-09-20,Payments,High,87
2023-09-20,Sanctions,Low,2
2023-09-20,Sanctions,High,38
2023-09-21,KYC,Low,155
2023-09-21,KYC,High,15
2023-09-21,Payments,Low,21
2023-09-21,Payments,High,70
2023-09-21,Sanctions,Low,0
2023-09-21,Sanctions,High,16
2023-09-22,KYC,Low,181
2023-09-22,KYC,High,15
2023-09-22,Payments,Low,34
2023-09-22,Payments,High,158
2023-09-22,Sanctions,Low,0
2023-09-22,Sanctions,High,31
2023-09-23,KYC,Low,134
2023-09-23,KYC,High,15
2023-09-23,Payments,Low,13
2023-09-23,Payments,High,71
2023-09-23,Sanctions,Low,1
2023-09-23,Sanctions,High,37
2023-09-24,KYC,Low,156
2023-09-24,KYC,High,20
2023-09-24,Payments,Low,25
2023-09-24,Payments,High,67
2023-09-24,Sanctions,Low,0
2023-09-24,Sanctions,High,30
2023-09-25,KYC,Low,155
2023-09-25,KYC,High,15
2023-09-25,Payments,Low,20
2023-09-25,Payments,High,89
2023-09-25,Sanctions,Low,0
2023-09-25,Sanctions,High,43
2023-09-26,KYC,Low,169
2023-09-26,KYC,High,13
2023-09-26,Payments,Low,20
2023-09-26,Payments,High,87
2023-09-26,Sanctions,Low,1
2023-09-26,Sanctions,High,33
2023-09-27,KYC,Low,167
2023-09-27,KYC,High,10
2023-09-27,Payments,Low,11
2023-09-27,Payments,High,81
2023-09-27,Sanctions,Low,0
2023-09-27,Sanctions,High,41
2023-09-28,KYC,Low,165
2023-09-28,KYC,High,27
2023-09-28,Payments,Low,27
2023-09-28,Payments,High,90
2023-09-28,Sanctions,Low,0
2023-09-28,Sanctions,High,21
2023-09-29,KYC,Low,165
2023-09-29,KYC,High,17
2023-09-29,Payments,Low,38
2023-09-29,Payments,High,131
2023-09-29,Sanctions,Low,0
2023-09-29,Sanctions,High,25
2023-09-30,KYC,Low,149
2023-09-30,KYC,High,18
2023-09-30,Payments,Low,34
2023-09-30,Payments,High,104
2023-09-30,Sanctions,Low,0
2023-09-30,Sanctions,High,28
2023-10-01,KYC,Low,166
2023-10-01,KYC,High,20
2023-10-01,Payments,Low,24
2023-10-01,Payments,High,77
2023-10-01,Sanctions,Low,0
2023-10-01,Sanctions,High,31
2023-10-02,KYC,Low,185
2023-10-02,KYC,High,19
2023-10-02,Payments,Low,18
2023-10-02,Payments,High,87
2023-10-02,Sanctions,Low,0
2023-10-02,Sanctions,High,29
2023-10-03,KYC,Low,185
2023-10-03,KYC,High,18
2023-10-03,Payments,Low,27
2023-10-03,Payments,High,74
2023-10-03,Sanctions,Low,1
2023-10-03,Sanctions,High,34
2023-10-04,KYC,Low,172
2023-10-04,KYC,High,18
2023-10-04,Payments,Low,10
2023-10-04,Payments,High,61
2023-10-04,Sanctions,Low,0
2023-10-04,Sanctions,High,47
2023-10-05,KYC,Low,173
2023-10-05,KYC,High,25
2023-10-05,Payments,Low,26
2023-10-05,Payments,High,51
2023-10-05,Sanctions,Low,0
2023-10-05,Sanctions,High,33
2023-10-06,KYC,Low,160
2023-10-06,KYC,High,17
2023-10-06,Payments,Low,47
2023-10-06,Payments,High,136
2023-10-06,Sanctions,Low,1
2023-10-06,Sanctions,High,31
2023-10-07,KYC,Low,138
2023-10-07,KYC,High,15
2023-10-07,Payments,Low,26
2023-10-07,Payments,High,85
2023-10-07,Sanctions,Low,0
2023-10-07,Sanctions,High,40
2023-10-08,KYC,Low,138
2023-10-08,KYC,High,17
2023-10-08,Payments,Low,27
2023-10-08,Payments,High,74
2023-10-08,Sanctions,Low,0
2023-10-08,Sanctions,High,28
2023-10-09,KYC,Low,193
2023-10-09,KYC,High,13
2023-10-09,Payments,Low,21
2023-10-09,Payments,High,82
2023-10-09,Sanctions,Low,1
2023-10-09,Sanctions,High,27
2023-10-10,KYC,Low,178
2023-10-10,KYC,High,26
2023-10-10,Payments,Low,13
2023-10-10,Payments,High,72
2023-10-10,Sanctions,Low,1
2023-10-10,Sanctions,High,44
2023-10-11,KYC,Low,163
2023-10-11,KYC,High,15
2023-10-11,Payments,Low,18
2023-10-11,Payments,High,81
2023-10-11,Sanctions,Low,0
2023-10-11,Sanctions,High,31
2023-10-12,KYC,Low,157
2023-10-12,KYC,High,21
2023-10-12,Payments,Low,14
2023-10-12,Payments,High,60
2023-10-12,Sanctions,Low,0
2023-10-12,Sanctions,High,26
2023-10-13,KYC,Low,153
2023-10-13,KYC,High,20
2023-10-13,Payments,Low,37
2023-10-13,Payments,High,150
2023-10-13,Sanctions,Low,0
2023-10-13,Sanctions,High,23
2023-10-14,KYC,Low,164
2023-10-14,KYC,High,19
2023-10-14,Payments,Low,19
2023-10-14,Payments,High,76
2023-10-14,Sanctions,Low,0
2023-10-14,Sanctions,High,24
2023-10-15,KYC,Low,157
2023-10-15,KYC,High,18
2023-10-15,Payments,Low,24
2023-10-15,Payments,High,76
2023-10-15,Sanctions,Low,0
2023-10-15,Sanctions,High,30
2023-10-16,KYC,Low,166
2023-10-16,KYC,High,18
2023-10-16,Payments,Low,20
2023-10-16,Payments,High,81
2023-10-16,Sanctions,Low,0
2023-10-16,Sanctions,High,38
2023-10-17,KYC,Low,164
2023-10-17,KYC,High,21
2023-10-17,Payments,Low,28
2023-10-17,Payments,High,78
2023-10-17,Sanctions,Low,2
2023-10-17,Sanctions,High,29
2023-10-18,KYC,Low,180
2023-10-18,KYC,High,19
2023-10-18,Payments,Low,25
2023-10-18,Payments,High,68
2023-10-18,Sanctions,Low,2
2023-10-18,Sanctions,High,41
2023-10-19,KYC,Low,167
2023-10-19,KYC,High,10
2023-10-19,Payments,Low,24
2023-10-19,Payments,High,67
2023-10-19,Sanctions,Low,0
2023-10-19,Sanctions,High,43
2023-10-20,KYC,Low,159
2023-10-20,KYC,High,16
2023-10-20,Payments,Low,36
2023-10-20,Payments,High,134
2023-10-20,Sanctions,Low,1
2023-10-20,Sanctions,High,29
2023-10-21,KYC,Low,139
2023-10-21,KYC,High,15
2023-10-21,Payments,Low,12
2023-10-21,Payments,High,91
2023-10-21,Sanctions,Low,1
2023-10-21,Sanctions,High,24
2023-10-22,KYC,Low,150
2023-10-22,KYC,High,18
2023-10-22,Payments,Low,23
2023-10-22,Payments,High,79
2023-10-22,Sanctions,Low,1
2023-10-22,Sanctions,High,37
2023-10-23,KYC,Low,170
2023-10-23,KYC,High,14
2023-10-23,Payments,Low,27
2023-10-23,Payments,High,87
2023-10-23,Sanctions,Low,2
2023-10-23,Sanctions,High,39
2023-10-24,KYC,Low,184
2023-10-24,KYC,High,16
2023-10-24,Payments,Low,24
2023-10-24,Payments,High,81
2023-10-24,Sanctions,Low,2
2023-10-24,Sanctions,High,39
2023-10-25,KYC,Low,172
2023-10-25,KYC,High,25
2023-10-25,Payments,Low,32
2023-10-25,Payments,High,93
2023-10-25,Sanctions,Low,1
2023-10-25,Sanctions,High,41
2023-10-26,KYC,Low,159
2023-10-26,KYC,High,25
2023-10-26,Payments,Low,20
2023-10-26,Payments,High,81
2023-10-26,Sanctions,Low,1
2023-10-26,Sanctions,High,39
2023-10-27,KYC,Low,152
2023-10-27,KYC,High,20
2023-10-27,Payments,Low,39
